,val_loss,val_acc,loss,acc
0,0.051247641631054656,0.9153605021279434,0.04477233494100444,0.9179556092000601
1,0.04601559003663241,0.9247648899084349,0.04122930079499396,0.9253530512741129
2,0.03637887061745816,0.9373040698165056,0.03240484766031584,0.94283792069877
3,0.04266657927856331,0.9153604968961877,0.02724617577254836,0.9502353693866538
4,0.04521450800324869,0.9247648899084349,0.0245642544510945,0.9576328108594493
5,0.042166662331653004,0.9278996773648038,0.022661243117412536,0.9636852661073809
6,0.0387919261207845,0.9341692675991118,0.01895948170747193,0.9663752457721969
7,0.043080771991692565,0.9278996773648038,0.01929382743522629,0.9663752457721969
8,0.04573899590655531,0.9247648861714665,0.01378651040154142,0.9757901766032442
9,0.04418849935032556,0.9184952991135815,0.01840919017002089,0.9690652264391085
10,0.04540128522037257,0.9247648861714665,0.01573015937187416,0.9731001969384281
11,0.047186028130562704,0.9153604968961877,0.017728167053980903,0.969737722156989
12,0.04125634532459781,0.931034474350442,0.014588792062649592,0.9737726912533747
