,val_loss,val_acc,loss,acc
0,0.041972087984130976,0.9247648803791656,0.042529298738815564,0.9233355681288539
1,0.03179562264367946,0.9467084555416645,0.03937813354548531,0.9273705388285927
2,0.03780599522074468,0.9341692675991118,0.03137109404963862,0.9441829125353692
3,0.0399920219237271,0.931034474350442,0.02859831306424647,0.9502353669816244
4,0.03731355868968937,0.9341692675991118,0.020425872934860676,0.9643577612240041
5,0.03681461721185017,0.9435736585560264,0.020457120650507716,0.9630127727945298
6,0.034025125255148427,0.9341692638621435,0.01881859162521737,0.9677202360054432
7,0.03443868015965791,0.9373040608477816,0.014551041848832394,0.9757901766032442
8,0.029659309209876205,0.9404388615703881,0.016793000207886266,0.9683927319237428
9,0.03690200670987957,0.93730406458475,0.019237166820521567,0.9657027506555738
10,0.04094021062608984,0.9310344706134737,0.01433938537939119,0.9744451857687406
11,0.033986663603483694,0.9404388615703881,0.012198662417144863,0.9791526521863597
