,val_loss,val_acc,loss,acc
0,0.14381640562505432,0.3696969696969697,0.17180935798527358,0.34155844155844156
1,0.14067719325874792,0.41818181827212825,0.14017482806335796,0.44155844155844154
2,0.1360559349710291,0.47272727290789285,0.13488774897603245,0.4805194805194805
3,0.13080495912017245,0.5151515158739957,0.12406636979672817,0.5506493506493506
4,0.1242655643007972,0.5151515158739957,0.1161832478913394,0.5948051948051948
5,0.12955389966567357,0.4848484855709654,0.11012490952943826,0.6415584415584416
6,0.12840006974610416,0.5090909094521494,0.10176464574677603,0.6818181818181818
7,0.12525194982687632,0.5515151518763918,0.09396059756929225,0.6987012987012987
8,0.113454359544046,0.5939393943006342,0.08627255694432692,0.7246753246753247
9,0.11749290652347333,0.5939393946618745,0.0810217172294468,0.7480519480519481
10,0.1134339706012697,0.6181818189042987,0.07845710454049049,0.7636363636363637
11,0.11240289414470846,0.6303030310255109,0.07463123252639522,0.7883116883116883
12,0.11878584957484042,0.6000000007224805,0.0679826099764217,0.8207792207792208
13,0.12216907951867942,0.6242424249649048,0.06697016291126802,0.8220779220779221
14,0.11736506593949866,0.6303030310255109,0.062378178749765666,0.8428571428571429
15,0.11177428464094798,0.6121212124824524,0.05883070044703298,0.8688311688311688
16,0.10982563184066252,0.6303030310255109,0.05623656738694612,0.8753246753246753
17,0.10644929612224752,0.6666666673891473,0.05413913561345695,0.874025974025974
18,0.1176656802946871,0.6121212124824524,0.04981410592407375,0.9051948051948052
19,0.1119459329680963,0.6848484852097251,0.04958460630921575,0.9142857142857143
20,0.10966119088909843,0.6484848488460887,0.047346240224002245,0.9116883116883117
21,0.1032667980501146,0.6848484852097251,0.04368832390029709,0.925974025974026
22,0.10813894696307905,0.6424242427854827,0.04236275766577039,0.9324675324675324
23,0.10898314348675987,0.6969696973309373,0.045675511096979114,0.9207792207792208
24,0.10432225145173796,0.6787878791491191,0.03707946622139448,0.9428571428571428
25,0.10947887170495409,0.6666666670279069,0.03451457870761295,0.9415584415584416
26,0.10356464629823511,0.6424242427854827,0.03331103350047941,0.9506493506493506
27,0.10489766986081095,0.672727273088513,0.03132704580565552,0.9558441558441558
28,0.10308483649383891,0.6909090912703312,0.030241753059354694,0.9597402597402598
29,0.10145782232284546,0.6787878791491191,0.0293274650954968,0.9662337662337662
30,0.09659090909090909,0.6969696973309373,0.030983702349778895,0.9675324675324676
31,0.0991727711576404,0.7151515155127555,0.03110224473011958,0.964935064935065
32,0.10599266335819707,0.6848484852097251,0.02936600364454381,0.9636363636363636
33,0.10465133009534894,0.6909090912703312,0.024735869472096494,0.9714285714285714
34,0.10073748370914748,0.6787878791491191,0.02369482610616591,0.977922077922078
35,0.10670801893328176,0.6606060609673009,0.024186298328560667,0.9753246753246754
36,0.10386824147267774,0.6969696973309373,0.023199095197215483,0.9753246753246754
37,0.10938514439445553,0.672727273088513,0.022188317408035327,0.977922077922078
38,0.10825390842827884,0.6606060609673009,0.020514485762490854,0.977922077922078
39,0.1063112629182411,0.6848484852097251,0.02076657499585833,0.9818181818181818
40,0.10591294539697242,0.6666666670279069,0.021168275351648207,0.9792207792207792
41,0.10217120331345182,0.7030303033915433,0.021669767129343827,0.9818181818181818
42,0.10402523577213288,0.6848484852097251,0.020991446239293204,0.9818181818181818
43,0.10467975762757388,0.7151515155127555,0.018813114874548727,0.9857142857142858
44,0.09966051059238838,0.7151515155127555,0.017377915851433168,0.9857142857142858
45,0.10081867611769474,0.7030303033915433,0.016334955016900965,0.9857142857142858
46,0.10733869820833206,0.6848484852097251,0.01642595080586223,0.9857142857142858
47,0.105312449417331,0.7030303033915433,0.017278490849323088,0.9883116883116884
48,0.10502008420951439,0.6909090912703312,0.016134431575993438,0.990909090909091
49,0.10427632295724118,0.6848484852097251,0.01596776299759165,0.9883116883116884
50,0.10425718241568768,0.7030303033915433,0.015095548496230855,0.9896103896103896
51,0.10207679551659209,0.6787878791491191,0.015053503787411111,0.990909090909091
52,0.10046362280845642,0.6909090912703312,0.01471926678310741,0.990909090909091
53,0.10667783464446212,0.6484848488460887,0.014590408159540845,0.990909090909091
54,0.10602989133560296,0.6969696973309373,0.015325117916739607,0.990909090909091
55,0.10575988446221207,0.672727273088513,0.014405434330707633,0.9948051948051948
56,0.10293646689617272,0.6969696973309373,0.013790525070258549,0.9922077922077922
57,0.10270516113801435,0.6787878791491191,0.012922981037915527,0.9948051948051948
58,0.1038989181771423,0.6969696973309373,0.01290292324643437,0.9948051948051948
59,0.10178935645204602,0.7212121215733615,0.012501742906094371,0.9948051948051948
60,0.10454916344447569,0.6787878791491191,0.011968586240689475,0.9935064935064936
61,0.10241553033843184,0.6848484852097251,0.012171694196083329,0.9961038961038962
62,0.10395175349531752,0.6606060609673009,0.012489225275137208,0.9961038961038962
63,0.10524336686640075,0.7090909094521494,0.013061552343575599,0.9935064935064936
64,0.10764871104197068,0.6848484852097251,0.01207380084828897,0.9961038961038962
65,0.10476335377404183,0.7272727276339676,0.012013535733733859,0.9961038961038962
66,0.10354448276938814,0.7090909094521494,0.010965096203053927,0.9974025974025974
67,0.10009319439078822,0.7030303033915433,0.01070475922776507,0.9974025974025974
68,0.10382017971891346,0.7030303033915433,0.013494876994715108,0.9948051948051948
69,0.10756356400070768,0.6969696973309373,0.013698391589735235,0.9961038961038962
